id,target
857,7.946225
863,7.8509903
864,7.956704
865,7.6094494
869,7.711667
870,7.591181
871,7.69314
873,7.9483013
874,7.619191
875,7.7437143
877,7.8616943
878,7.8908997
879,7.860813
881,7.5939293
882,7.784581
883,7.852132
884,8.129744
885,7.7986603
887,7.987464
889,7.5271683
892,7.5592537
893,7.8714666
897,7.714525
901,7.9421988
905,7.967513
908,7.611912
911,7.7234163
914,7.671275
916,7.9663744
928,8.016634
934,7.6423492
936,7.7744284
938,7.680601
939,8.139864
941,7.6414185
942,7.7016754
943,7.706189
945,7.8737
947,7.815406
961,7.783287
965,8.357988
967,7.600481
970,7.609331
971,7.841669
974,7.926632
983,7.6895847
984,7.915058
987,7.764884
989,7.65226
991,7.5853043
992,7.8980217
994,7.9362373
997,7.80507
1005,7.9008665
1006,7.7822695
1008,7.871031
1009,7.8989134
1010,7.9671783
1011,7.5758915
1012,7.7953167
1018,8.15484
1025,7.735837
1027,7.656269
1030,7.818862
1031,8.055233
1032,7.682335
1033,7.902671
1034,7.856271
1035,7.6792336
1036,7.896364
1037,7.656831
1038,7.7889643
1039,7.5999784
1041,7.6654453
1043,7.915657
1044,7.815216
1045,7.7735643
1046,7.852086
1048,7.50484
1049,7.6491117
1050,7.9176044
1055,7.6380615
1057,7.743676
1059,7.9732685
1064,7.646429
1065,7.91986
1069,8.100551
1075,7.812373
1076,7.9391413
1077,7.9256544
1079,7.701069
1081,7.4870787
1083,7.775779
1086,8.138545
1087,8.061217
1088,7.9594355
1090,8.07467
1091,7.5677423
1092,7.8771124
1099,7.58257
1101,7.714505
1103,7.916499
1106,7.788862
1107,7.4670725
1108,7.83916
1111,7.875703
1113,8.060146
1114,7.952794
1117,7.836689
1121,7.686405
1123,8.114007
1127,7.6367893
1128,7.6060944
1129,7.782811
1134,7.782399
1135,7.7156115
1136,7.764291
1137,7.776354
1144,7.81071
1147,7.7425613
1148,7.964555
1150,7.6983213
1152,7.797635
1153,7.8620033
1154,7.839361
1157,8.122112
1163,7.499569
1168,7.914317
1175,7.7346125
1176,7.6323757
1179,7.7761955
1180,7.7609224
1185,7.8137703
1188,7.918165
1193,7.755842
1195,7.749133
1196,7.83202
1197,7.9254494
1207,7.8213577
1208,7.6767044
1209,7.776128
1210,8.000381
1211,7.5169926
1215,7.8214064
1217,7.8446207
1218,7.950184
1224,8.042102
1225,7.52182
1230,7.695096
1235,7.7839394
1237,8.16211
1239,7.963339
1240,7.6682396
1247,7.9574556
1248,8.001861
1250,7.5673685
1251,8.177411
1252,8.003706
1263,7.90602
1265,7.8159266
1270,7.636484
1274,7.9040833
1275,7.887148
1278,7.8293304
1281,8.016535
1282,7.901929
1283,7.9356194
1285,7.7490425
1286,7.9846516
1287,7.7752275
1289,8.054671
1290,7.6660995
1293,7.948038
1294,7.8688946
1298,7.6018734
1301,7.710253
1303,7.6020956
1306,8.004079
1310,7.8602705
1314,8.079015
1316,7.9051056
1324,7.703
1330,7.7499228
1332,7.822695
1333,7.72099
1334,8.321713
1336,7.7952785
1338,7.777117
1339,7.920622
1343,7.937351
1347,8.041462
1349,7.8604574
1354,8.003392
1355,7.870513
1358,7.422843
1360,7.6939096
1361,7.842887
1364,7.855977
1365,7.6934156
1371,7.4826927
1388,7.9190283
1390,7.5596867
1393,7.723649
1395,7.7241564
1409,7.7657175
1412,7.675441
1414,8.059883
1415,7.8757277
1417,7.5661726
1422,8.180846
1423,7.8343115
1424,7.902376
1425,7.8351116
1427,8.068893
1435,8.008457
1436,7.696212
1438,7.7234974
1440,8.028481
1444,7.688607
1445,7.881407
1449,7.5283175
1450,8.1012745
1451,7.7874155
1452,7.9241095
1454,7.7754
1455,7.7472897
1457,7.861355
1458,7.7758665
1461,7.74654
1462,7.989909
1463,7.669821
1465,7.867468
1468,7.8093853
1471,8.091547
1473,7.7772694
1475,8.056723
1477,7.9275503
1478,8.111456
1481,7.901272
1483,7.7157717
1484,7.8487835
1485,7.6981773
1486,7.553546
1490,8.06987
1491,7.879033
1492,7.7028913
1494,7.880868
1497,7.644266
1501,7.6113873
1502,7.9368505
1505,7.6738815
1507,7.6402473
1508,7.8035755
1511,7.65096
1513,7.6711607
1515,8.046545
1518,7.7510605
1525,7.761054
1530,7.628001
1533,7.9443007
1538,8.0310545
1539,7.928755
1540,7.9922237
1541,8.059537
1542,7.7863636
1544,8.015146
1547,7.8842897
1548,7.652318
1549,7.8176804
1550,7.738105
1553,7.7138205
1555,7.8496876
1558,7.915641
1560,7.820055
1566,7.9369326
1567,8.055306
1568,7.753438
1569,8.186119
1571,7.7350483
1577,7.7718763
1578,7.9450045
1579,8.3587475
1585,7.6116037
1587,7.803033
1588,7.866166
1590,7.984641
1591,8.108007
1592,7.773322
1595,8.12902
1596,7.591446
1597,7.901744
1598,7.6902905
1599,7.84146
1604,7.778475
1606,7.884857
1608,7.747403
1611,7.6712523
1614,7.6600237
1615,7.971349
1616,7.7824507
1617,7.884856
1621,7.935272
1623,7.7276983
1624,7.712785
1628,7.781578
1629,7.7996883
1630,7.8106394
1632,7.709505
1633,7.5773087
1635,7.705714
1636,7.84128
1638,7.6191854
1641,7.937557
1642,7.516593
1644,8.092685
1646,8.044187
1648,7.97602
1650,7.7952566
1651,7.757657
1654,7.8469696
1656,7.8972645
1660,7.85937
1662,8.009736
1663,7.8165693
1669,7.601944
1671,7.8374405
1672,7.9578447
1673,8.108506
1676,8.058608
1679,7.874507
1689,7.939129
1690,7.910717
1691,7.6278305
1692,7.813302
1696,7.7654896
1699,7.621215
1700,8.105318
1701,7.9256487
1703,7.9535637
1704,7.549053
1705,7.831687
1706,7.812231
1707,8.279405
1708,7.762394
1709,7.667365
1714,7.795355
1717,7.6722374
1718,7.5977926
1719,7.7005587
1721,7.718792
1722,7.710128
1723,7.8283443
1724,7.822097
1726,7.789709
1727,7.4724197
1735,7.6381903
1737,7.635993
1741,8.08523
1753,7.8058453
1757,8.087615
1758,7.7783985
1763,7.615423
1765,7.6780033
1767,7.7041817
1773,7.788618
1775,7.8540554
1776,7.683629
1777,8.0924835
1783,8.173026
1788,7.725915
1795,8.2147665
1799,7.75548
1800,7.771762
1801,8.345752
1802,7.9312572
1805,8.287499
1806,7.974125
1810,7.717725
1811,7.7480497
1812,7.942895
1813,7.5265837
1815,7.6978426
1817,7.99973
1819,7.6192045
1823,7.747406
1824,7.7385387
1828,7.8150616
1829,7.7788744
1833,7.970152
1834,8.057904
1838,7.9044695
1841,7.7528067
1844,7.805127
1845,7.6590395
1848,8.018056
1852,7.6879835
1853,7.548089
1854,7.95092
1855,7.616622
1860,7.879692
1861,7.682699
1862,7.6318626
1865,7.7702894
1866,7.766243
1868,7.7088165
1871,7.8348627
1873,7.539897
1874,7.7412653
1878,7.7027082
1881,7.730994
1882,8.008434
1884,8.2837715
1886,7.894603
1887,8.05257
1891,7.7066135
1892,7.801463
1893,7.630271
1895,7.4999533
1897,7.881626
1899,7.8924046
1900,7.902361
1902,7.7928133
1908,7.890067
1910,7.9625454
1911,7.7289743
1912,7.815854
1915,7.665304
1918,7.935068
1920,7.963091
1923,7.741562
1927,7.7313633
1930,8.002127
1932,7.7418556
1934,7.6512537
1935,7.9836264
1936,8.129168
1938,7.8439445
1945,7.7196093
1946,7.878971
1949,7.7573442
1950,7.8824577
1951,8.093585
1954,7.7817135
1956,7.9638386
1957,7.695776
1964,7.717705
1966,7.970442
1970,7.6963434
1972,8.040292
1977,7.781804
1978,8.003339
1979,7.7017126
1982,7.951576
1983,7.8494205
1984,7.554187
1987,7.554393
1989,7.7542906
1990,7.869443
1991,8.048792
1994,7.6311893
1995,7.563863
1997,7.6494217
2002,7.789016
2003,7.569976
2005,7.5800114
2009,7.652652
2014,7.837308
2015,8.064183
2018,8.019182
2020,7.729455
2022,8.004763
2027,8.15908
2030,7.6971254
2032,7.7315817
2034,7.9662676
2035,7.8031044
2044,7.784896
2050,7.7648125
2056,7.6809597
2057,7.8442354
2058,8.012273
2062,7.7789574
2064,8.047553
2067,7.814432
2071,8.508668
2072,8.115336
2077,8.043761
2081,7.6426983
2086,7.732793
2090,7.961091
2091,7.489047
2093,7.8704453
2095,7.7817945
2097,8.122719
2100,7.815403
2101,8.325509
2103,7.864583
2104,7.5068827
2105,7.6859703
2106,8.024155
2107,7.6609354
2109,7.7734776
2110,7.6798124
2112,7.8061237
2114,7.6832714
2115,7.6550417
2118,7.858289
2119,7.781333
2120,7.9087086
2123,7.580657
2127,7.7287817
2128,7.9794407
2129,7.67406
2131,7.799837
2134,7.91325
2135,7.582101
2136,7.595042
2137,7.9505987
2140,7.6508646
2142,7.9760485
2143,7.781581
2148,7.584489
2149,8.022321
2151,7.9703627
2152,8.121291
2153,7.611699
2154,7.630227
2155,8.339413
2156,7.777255
2164,8.036706
2172,7.984912
2174,7.869622
2175,7.7332697
2180,7.8809366
2183,8.007955
2184,8.133776
2185,7.875104
2187,7.673379
2191,7.6464624
2195,7.7781925
2199,7.590248
2201,7.764761
2204,8.199218
2205,7.8078384
2207,7.764122
2216,7.943453
2220,7.9434814
2223,7.944561
2224,8.066517
2226,7.90466
2227,7.886606
2229,7.8324757
2230,7.640362
2231,7.5791845
2232,7.707309
2234,7.553793
2235,7.9409704
2240,7.9097624
2241,7.859782
2243,7.9516983
2247,7.5304604
2248,8.095597
2250,7.9448223
2259,7.6839695
2260,7.6388664
2261,7.9079857
2266,7.861024
2270,7.6064653
2271,7.941642
2274,7.8723373
2275,7.6597195
2276,7.774967
2278,7.984153
2280,7.830777
2282,7.952409
2286,7.430133
2290,7.970024
2294,7.9356184
2300,7.7046547
2301,7.864788
2302,7.785719
2303,7.9078093
2306,8.098266
2307,7.6660604
2312,7.6345434
2316,7.7703085
2318,7.7075615
2322,7.9511566
2325,7.681016
2326,7.785535
2328,7.802397
2330,7.907156
2333,8.288967
2334,7.7379227
2339,7.8360577
2343,7.694762
2345,7.614876
2346,7.8142157
2347,8.201505
2350,8.16185
2353,8.025345
2355,7.835149
2357,7.8042536
2358,7.790289
2362,8.156112
2363,8.235382
2365,7.7936087
2366,7.8872356
2369,7.6275454
2370,7.7357264
2371,7.7544336
2374,7.8918924
2381,7.6472425
2384,7.6044493
2385,8.093823
2387,7.7975254
2389,8.077441
2391,7.5846796
2392,7.901705
2394,7.6613636
2395,7.8946953
2406,7.715454
2408,7.8705473
2415,8.024553
2417,7.660166
2418,7.874872
2423,8.128933
2426,7.8580065
2427,7.655217
2429,7.960334
2430,7.9282494
2431,7.6982985
2433,7.904232
2436,7.8595905
2438,7.853529
2445,7.938792
2446,7.7693825
2447,8.02817
2449,7.8364706
2451,7.937071
2452,7.700659
2455,7.6369686
2460,7.7835636
2461,7.6943836
2472,7.9044857
2473,7.7491837
2474,7.86174
2475,7.9472876
2477,7.8079176
2481,7.7661963
2482,7.771304
2484,7.6949587
2490,7.883033
2492,7.9439764
2495,8.111457
2497,7.620921
2500,7.9966784
2508,7.8431396
2510,8.146199
2512,8.046645
2515,7.822587
2516,7.749487
2518,7.6807003
2519,7.6728888
2520,8.2017975
2523,7.5483828
2525,7.808322
2527,7.5897245
2529,7.7698917
2530,7.6927834
2533,7.7934837
2534,7.8056097
2542,8.020267
2543,7.6252832
2546,7.8206434
2548,7.822521
2549,7.4852505
2550,7.866927
2552,8.166488
2553,7.9780865
2555,7.88122
2561,7.887645
2562,7.7825947
2563,7.6485815
2564,8.135635
2567,7.704443
2570,7.6512117
2572,7.884884
2574,8.065321
2575,7.845435
2577,7.7448807
2580,7.683651
2585,7.915633
2590,7.614271
2591,7.707531
2596,7.696126
2610,7.841218
2617,7.721287
2619,8.569232
2624,7.7184477
2625,7.683401
2628,7.8689566
2630,7.635741
2631,7.6626215
2635,7.7275257
2637,7.9876366
2640,7.933816
2641,7.657257
2643,8.0816145
2646,7.856805
2650,8.074547
2651,8.027054
2652,7.7858725
2653,7.911352
2654,7.9139156
2655,7.8767605
2657,7.7460346
2658,7.874605
2659,7.7762775
2661,7.775135
2662,7.980296
2664,8.09266
2665,7.9623823
2673,7.866358
2674,7.893299
2676,7.9846077
2677,7.795451
2681,7.8015823
2686,7.545888
2689,7.8646297
2691,7.8970566
2692,7.810993
2693,7.8735476
2702,7.797411
2705,7.5980444
2706,7.6362133
2707,7.680011
2711,7.6722
2712,7.7265606
2713,7.978674
2714,7.910371
2718,8.160793
2727,7.718397
2728,7.524679
2736,7.8350344
2737,8.121084
2741,7.7249928
2743,7.877512
2744,7.8885193
2745,7.78823
2746,8.1242285
2749,7.705373
2750,7.671509
2751,7.9001484
2752,7.8173714
2753,7.8681507
2754,7.5125265
2755,7.5722637
2757,8.05268
2758,7.8043604
2760,8.022822
2764,7.8320227
2767,7.9162884
2770,7.9259014
2771,7.8425407
2773,7.887127
2775,7.5779314
2776,7.8859844
2777,8.049681
2779,8.100397
2782,7.7524576
2783,7.8898764
2784,7.866515
2786,7.911399
2787,7.829488
2791,7.693013
2794,7.6835546
2796,7.8735485
2801,7.809552
2802,7.6466703
2803,7.6160793
2805,7.8665705
2808,7.966133
2809,7.9382534
2811,7.9265833
2814,7.9902964
2815,7.9082537
2816,7.703562
2817,7.9629107
2821,7.6072416
2823,7.724703
2825,7.7712116
2827,7.6566324
2831,7.6132164
2835,7.8574104
2838,7.5741224
2841,7.9795065
2843,7.9788456
2844,7.750161
2845,7.7338276
2846,8.117304
2847,7.7799654
2853,7.7385015
2854,7.9034357
2855,7.826708
2857,8.138165
2858,7.7784405
2860,7.832781
2861,7.7131033
2862,7.77145
2868,7.8328094
2872,7.5664005
2887,7.64624
2890,7.895813
2891,7.678342
2900,7.945387
2901,7.7047663
2903,7.758831
2904,7.849183
2905,7.599881
2906,7.9069185
2909,7.7317095
2911,7.8411074
2914,7.9379463
2921,7.939762
2922,7.983227
2923,7.7775154
2924,8.021663
2932,7.5180607
2934,7.86172
2936,8.053085
2938,7.8245497
2941,7.7838316
2942,7.636512
2946,7.6877375
2948,7.775955
2949,7.37181
2950,7.7589645
2958,7.8598366
2961,7.7010193
2962,7.63968
2963,7.7540407
2968,7.913933
2970,8.005519
2975,7.879133
2978,7.481515
2982,7.655834
2983,8.042515
2986,7.6910925
2988,7.9040413
2989,7.866226
2991,8.309405
2992,7.789357
2995,8.152994
2996,8.038914
2997,7.8106422
2998,7.7112455
3005,7.822077
3008,7.7773952
3014,7.893379
3015,7.691555
3018,7.7261963
3024,8.035537
3026,7.7287493
3028,7.726429
3029,7.8548584
3031,8.077444
3038,7.649395
3039,7.92597
3045,7.819645
3048,8.053522
3052,7.5950966
3060,7.85867
3063,7.841591
3069,7.631377
3070,7.5677347
3071,7.971896
3072,7.6826315
3077,7.6312723
3079,7.8531866
3082,7.79216
3083,7.996929
3085,7.9263916
3088,7.7170115
3090,7.554142
3091,7.540658
3094,8.07256
3098,7.607338
3099,7.8411894
3103,7.702739
3104,7.8334255
3105,7.841625
3108,7.755617
3111,7.7356462
3112,7.625042
3113,7.823719
3114,8.2079315
3115,7.5739613
3118,7.9001493
3123,7.856991
3126,8.276474
3127,7.601692
3134,7.5600634
3137,7.9606533
3138,7.633548
3141,7.6152496
3144,8.022311
3148,7.808199
3149,8.074545
3153,7.7666817
3155,7.5918436
3160,7.9196186
3162,8.130779
3164,7.8005934
3167,7.807865
3169,7.7358513
3170,8.127774
3171,7.769762
3172,7.666978
3174,7.9067926
3175,7.8138256
3177,7.9359713
3178,7.8285284
3183,7.8525457
3186,7.6328335
3188,7.974843
3189,7.7231293
3191,7.9685593
3196,7.848342
3199,7.7696733
3203,8.045045
3205,7.742751
3209,8.134548
3210,7.901575
3212,7.805501
3217,7.8045454
3220,7.7111025
3222,7.560397
3223,7.9108896
3224,7.6342106
3227,7.7704535
3228,8.046732
3232,8.103544
3233,7.7977295
3237,7.7748995
3239,7.760866
3240,8.095185
3244,7.623101
3245,7.93351
3249,7.817238
3250,8.092295
3252,7.589406
3255,7.599059
3258,7.8623314
3260,7.849372
3261,7.963441
3264,7.61996
3266,8.096778
3268,7.8424597
3274,7.762191
3275,7.650015
3277,7.994487
3279,7.6990786
3282,8.096149
3283,7.886591
3286,8.034255
3287,8.00583
3291,7.9796524
3292,8.054923
3297,7.7997847
3301,7.851121
3302,7.750332
3303,7.698942
3304,7.983635
3306,7.6932764
3307,7.693288
3308,7.830579
3314,7.9845877
3315,7.79257
3318,7.7842293
3319,7.8996534
3320,8.053139
3322,8.055582
3326,7.7017593
3328,7.9715366
3329,7.614189
3330,7.778406
3333,7.7556963
3335,7.7082357
3338,7.963969
3341,8.021877
3343,8.226564
3346,7.7201376
3350,7.793972
3351,7.6448374
3364,7.882923
3367,7.776393
3368,7.786889
3369,7.539407
3370,7.5437946
3371,7.5755386
3372,7.7790766
3374,7.810026
3376,8.200219
3379,7.7593937
3381,7.7250957
3382,7.7619963
3386,7.8524723
3387,7.841241
3391,7.8018312
3394,7.9525614
3395,7.79828
3403,7.963744
3408,7.8750305
3409,8.008621
3415,7.736209
3416,7.711055
3417,7.704623
3421,7.4853506
3423,7.7839193
3424,7.9789515
3426,7.846837
3429,7.7772903
3430,7.8529825
3432,7.5901966
3439,7.899703
3441,7.713029
3444,7.866973
3448,7.76472
3451,7.9396324
3453,7.948186
3454,7.904851
3459,7.8937006
3464,7.691572
3465,8.197404
3468,7.9879265
3470,7.861264
3473,7.7325144
3478,8.206324
3482,7.6830816
3485,7.6917458
3490,7.628621
3492,7.7579412
3493,7.9601755
3494,8.057321
3497,7.667453
3502,8.050868
3504,7.8330317
3505,7.8527393
3507,7.7901134
3508,7.7946186
3511,7.646599
3514,8.018882
3515,7.720352
3516,7.9746075
3517,7.7372503
3519,7.9056892
3520,7.574971
3525,7.839715
3531,7.8171577
3537,7.903022
3539,7.9832
3548,7.906953
3549,7.997308
3550,7.8086624
3551,8.208434
3552,7.9303684
3556,7.7954807
3558,7.9664755
3561,7.961611
3564,7.710593
3566,7.874609
3571,8.334279
3573,7.5888386
3576,7.881756
3578,7.917943
3579,7.999052
3580,7.8296633
3582,7.6744013
3583,7.680505
3584,7.8980265
3588,7.822468
3589,7.726306
3591,8.031502
3593,7.827547
3598,7.7215214
3602,7.7201633
3605,7.885335
3609,7.5924826
3613,7.62319
3614,7.7930746
3615,7.911373
3617,8.012512
3619,7.634161
3624,7.714473
3625,7.7442636
3628,7.5408125
3630,8.056149
3633,7.8247757
3634,7.852847
3638,7.775606
3639,7.5669975
3642,7.737748
3644,7.9447546
3653,7.815689
3654,7.7338486
3655,7.847584
3656,7.8921137
3657,7.957041
3659,8.022572
3660,7.911004
3661,7.6009884
3662,7.7850056
3664,7.839117
3668,7.670451
3673,7.6742325
3674,7.612685
3678,7.8019943
3689,8.064112
3690,7.8126802
3691,7.8313456
3695,7.936455
3697,7.799177
3698,7.849333
3701,8.151591
3703,7.8004065
3704,7.6198025
3706,8.027097
3707,7.8718605
3711,7.621478
3712,7.853305
3719,7.715415
3721,8.059888
3722,7.702071
3723,7.8719034
3724,8.175419
3727,7.7709274
3729,7.5583324
3731,8.107484
3733,7.7634344
3738,7.8867016
3739,7.6192694
3741,7.61755
3742,7.877015
3743,7.7574644
3745,7.860714
3746,7.8026047
3749,7.828682
3750,7.6334248
3751,7.902528
3756,7.979575
3757,7.475869
3758,7.872916
3759,7.8596897
3761,7.7119417
3762,7.6535177
3763,7.602331
3766,7.6310654
3769,7.765953
3771,7.7848244
3773,8.005611
3776,7.7218313
3777,7.893407
3781,7.546671
3783,7.394949
3791,7.822114
3792,7.7909145
3794,7.7287445
3796,7.952655
3799,7.8458843
3801,7.757622
3804,7.8014565
3806,8.072789
3812,7.6904974
3820,7.828994
3825,7.720133
3826,7.7138033
3829,7.6396227
3831,8.0065565
3833,7.833701
3834,7.849124
3841,7.744789
3843,7.9530907
3844,7.830779
3850,8.223899
3856,7.8102016
3859,7.814539
3860,7.916259
3865,7.8049583
3866,7.98921
3869,7.648699
3871,7.7872458
3875,7.918806
3876,7.7906322
3877,7.8475933
3878,7.801132
3879,8.16278
3881,7.6914454
3883,7.9519205
3884,7.916935
3885,8.0043955
3887,7.7857676
3888,7.7624683
3892,7.795496
3894,7.962961
3896,7.780488
3898,7.8309526
3901,8.284551
3902,7.6108503
3903,7.581089
3905,7.779604
3906,8.165481
3909,7.523402
3910,7.7778883
3915,7.8156137
3916,7.7987776
3923,7.999752
3924,7.997699
3926,7.8714657
3928,7.804989
3931,7.9927397
3932,7.934844
3934,7.615698
3937,7.816144
3938,7.6627874
3939,8.087441
3943,8.263229
3945,7.625902
3948,8.062664
3949,7.744816
3950,7.846031
3951,7.9224415
3952,7.6160526
3955,7.8070583
3958,8.045529
3963,7.9829493
3968,8.037148
3975,7.659314
3976,7.788351
3977,7.808154
3979,8.003947
3983,7.8080473
3985,7.736944
3987,7.7824135
3991,7.7109127
3992,8.038045
3994,7.8317156
4001,7.7171955
4002,7.9626236
4005,7.835518
4006,7.7699566
4009,7.925915
4011,7.701823
4012,7.9262094
4013,7.9927187
4015,7.501691
4022,7.672599
4025,7.856325
4029,7.8591337
4030,7.8618555
4031,8.015973
4033,7.8040085
4034,7.6482515
4035,7.800559
4041,7.9707394
4043,8.069892
4046,7.6996336
4048,7.733041
4049,7.7877426
4052,8.064924
4053,7.593499
4054,7.9380093
4056,7.883395
4060,7.883134
4061,7.8194494
4065,7.727187
4068,7.7749968
4069,8.061767
4071,7.9544916
4073,7.7885847
4077,7.7276764
4078,7.814723
4080,7.629676
4081,7.5653906
4083,7.7643986
4084,7.7211237
4086,7.917693
4089,8.0708275
4092,7.797846
4096,7.670726
4098,8.060792
4099,7.8416796
4100,7.827588
4101,7.708934
4106,7.7130203
4107,7.7494535
4108,7.65668
4109,7.906436
4110,7.7689314
4115,8.10856
4119,7.771387
4122,7.7522697
4123,8.021769
4125,8.06149
4129,7.7224073
4130,8.145241
4131,8.02284
4132,7.8762617
4133,7.7223377
4134,7.552536
4135,7.6832714
4136,8.0641775
4140,7.820977
4141,8.007409
4145,7.998644
4146,7.5322466
4147,7.652588
4148,7.8356657
4154,7.625354
4155,7.965603
4156,7.928073
4158,7.7542896
4164,8.025392
4166,7.9018106
4173,7.870199
4174,7.8576126
4176,7.692069
4177,7.7989874
4180,8.18743
4181,7.904952
4182,7.931739
4184,7.8874464
4185,7.825694
4192,8.179602
4193,7.806185
4194,7.6313066
4196,8.203238
4198,7.610593
4200,7.9702854
4201,7.9429045
4205,7.6009417
