id,target
2104,7.474570801
2105,7.926095215
2106,8.072892578
2107,8.081263672
2109,7.935345704
2110,7.900148438
2112,7.717235352
2114,7.871467286
2115,7.573481934
2118,7.842956543
2119,8.122749024
2120,7.932433594
2123,7.788113282
2127,7.652261231
2128,8.104570313
2129,7.932858887
2131,7.683041016
2134,8.094279785
2135,7.935013672
2136,7.693846192
2137,8.091569336
2140,7.768505371
2142,7.838797852
2143,7.818561036
2148,8.19020459
2149,7.733257325
2151,8.191936524
2152,8.065249512
2153,7.844361329
2154,7.894874512
2155,8.110068848
2156,7.831425782
2164,8.12483252
2172,7.763208008
2174,7.780611329
2175,7.886179688
2180,7.893580078
2183,8.013016602
2184,7.824663575
2185,7.629875977
2187,7.935365235
2191,7.696178711
2195,7.730581543
2199,7.685166504
2201,8.013187012
2204,7.546629395
2205,7.675025391
2207,7.938544434
2216,7.946199708
2220,7.603632813
2223,7.964365723
2224,7.94831836
2226,7.734425782
2227,8.052067872
2229,7.617916016
2230,7.717533203
2231,7.913536133
2232,7.789623536
2234,7.961595215
2235,7.779727051
2240,7.833179688
2241,7.84342334
2243,7.98815918
2247,7.770669922
2248,8.016854004
2250,7.957550782
2259,7.949384766
2260,7.79816211
2261,7.973992676
2266,8.251878418
2270,7.857336426
2271,7.788277832
2274,7.953522461
2275,7.715383301
2276,7.925331055
2278,8.111901367
2280,8.383845215
2282,8.04381836
2286,7.748310547
2290,8.226305176
2294,7.918402833
2300,7.29964209
2301,7.67042627
2302,8.065641602
2303,7.483567383
2306,7.717940918
2307,7.852158204
2312,8.172103028
2316,7.962520997
2318,7.634500489
2322,7.619475586
2325,7.831278809
2326,7.857334473
2328,7.817897949
2330,7.895220215
2333,7.899659668
2334,7.91976709
2339,7.996517579
2343,7.797306153
2345,7.993947266
2346,8.152715333
2347,8.101948731
2350,7.934512207
2353,7.763056397
2355,7.640437989
2357,7.906435059
2358,7.998398926
2362,8.442588379
2363,7.684506836
2365,8.038729981
2366,7.923759766
2369,7.646708985
2370,8.004509766
2371,7.834427735
2374,7.958530274
2381,7.55485791
2384,7.788251465
2385,8.01766211
2387,7.949576172
2389,7.793478516
2391,7.717333985
2392,7.813020997
2394,7.681212403
2395,8.014893067
2406,7.814499024
2408,7.768770997
2415,7.684058594
2417,7.687401367
2418,7.768354981
2423,7.860686035
2426,8.229725098
2427,7.701981934
2429,7.693405762
2430,7.949788086
2431,7.885441895
2433,7.926408204
2436,8.005901856
2438,7.910354981
2445,8.059116211
2446,7.923859864
2447,7.88753711
2449,7.962828614
2451,8.094760254
2452,8.274848633
2455,7.96205127
2460,7.98295752
2461,7.702812989
2472,8.060727051
2473,7.916437989
2474,7.864514649
2475,7.563368653
2477,7.896323243
2481,7.84273584
2482,7.465501954
2484,7.813600586
2490,7.871481446
2492,7.979447754
2495,8.274894043
2497,7.818432618
2500,7.67069336
2508,8.130060547
2510,7.818440918
2512,7.734643067
2515,7.89151416
2516,7.81014209
2518,7.887991211
2519,7.831800293
2520,8.102162598
2523,7.687057618
2525,7.650532227
2527,7.779971192
2529,7.660439454
2530,7.912630371
2533,7.942846192
2534,7.775869629
2542,7.898994629
2543,8.103734864
2546,7.901109376
2548,7.894333496
2549,7.910205078
2550,7.864987793
2552,7.921504395
2553,8.035225586
2555,7.852527832
2561,8.229240723
2562,7.982826172
2563,7.681373047
2564,7.809348633
2567,7.817899903
2570,7.893246583
2572,7.755490723
2574,7.762214356
2575,7.832446778
2577,7.76156836
2580,7.862731446
2585,8.233494629
2590,7.884479004
2591,7.896080567
2596,8.036206055
2610,7.781085938
2617,7.53677295
2619,7.66741504
2624,7.753577637
2625,7.688547852
2628,8.066609864
2630,7.857484864
2631,7.570111817
2635,7.625212403
2637,7.862490723
2640,7.902509278
2641,7.606032227
2643,8.126429688
2646,7.776860352
2650,7.733512208
2651,8.282278809
2652,7.652708985
2653,8.38016211
2654,7.694353516
2655,8.174960938
2657,8.175772461
2658,7.599812501
2659,7.826681153
2661,8.087111817
2662,7.653989258
2664,8.283791504
2665,7.806273438
2673,7.878576172
2674,7.659779297
2676,7.875000001
2677,8.127617188
2681,8.201486329
2686,7.879298829
2689,8.125891602
2691,7.65022168
2692,7.697902833
2693,8.09189502
2702,8.103970215
2705,7.896594727
2706,7.949291016
2707,8.142249024
2711,7.793489258
2712,7.991432617
2713,7.989391114
2714,8.03039502
2718,7.83423877
2727,7.810817872
2728,7.912942383
2736,7.776726563
2737,8.007988281
2741,7.684635254
2743,7.930112793
2744,8.418624024
2745,8.104413086
2746,7.791033692
2749,8.025325684
2750,7.562939453
2751,7.849669434
2752,7.774057129
2753,7.928720703
2754,7.96628418
2755,7.807706543
2757,8.206483399
2758,8.083962891
2760,7.656903809
2764,7.682885254
2767,8.153288086
2770,7.64471045
2771,7.797200928
2773,7.79689209
2775,7.599090333
2776,7.694455078
2777,8.328734864
2779,7.945272949
2782,7.563375977
2783,7.916151856
2784,8.135388672
2786,7.84622461
2787,7.593556153
2791,7.736315918
2794,7.883301758
2796,7.826104492
2801,8.034565918
2802,8.115591797
2803,7.723017578
2805,7.906903321
2808,7.697348145
2809,7.992521973
2811,7.988308594
2814,7.93828418
2815,7.957314942
2816,7.570700684
2817,7.866300293
2821,7.835170899
2823,7.882460938
2825,7.846166992
2827,8.682310547
2831,7.924540528
2835,7.834131348
2838,8.004772461
2841,7.476424317
2843,7.803381348
2844,7.725359375
2845,8.100351074
2846,7.926608399
2847,7.704458008
2853,7.840993653
2854,7.661305665
2855,8.029188477
2857,7.495724121
2858,7.609985352
2860,7.989741211
2861,7.88654004
2862,7.793829102
2868,9.0681875
2872,7.943774414
2887,7.775142579
2890,8.166379395
2891,7.633474121
2900,8.005635254
2901,8.019983887
2903,7.642978516
2904,7.735593262
2905,7.633115235
2906,7.797004883
2909,8.235262696
2911,7.809604492
2914,8.037253907
2921,8.208141114
2922,7.869100586
2923,7.600562501
2924,8.024905762
2932,7.756013672
2934,7.736869629
2936,7.730050293
2938,7.982876954
2941,8.083131348
2942,7.483875489
2946,7.598797852
2948,7.831733887
2949,7.955462403
2950,7.972772461
2958,7.719649414
2961,7.737029785
2962,8.101325196
2963,7.901759766
2968,7.825382813
2970,7.863181153
2975,8.095313477
2978,7.764953125
2982,7.575502442
2983,7.553613282
2986,7.854959961
2988,8.162404297
2989,7.792631348
2991,8.185428711
2992,7.728183594
2995,7.780689454
2996,8.116769043
2997,7.789268555
2998,7.7329375
3005,8.231364747
3008,8.094372071
3014,8.061997559
3015,7.80870459
3018,7.563323243
3024,8.087251465
3026,7.679604004
3028,7.824575684
3029,8.233896485
3031,8.228010743
3038,7.684744141
3039,7.440789063
3045,7.820830567
3048,7.936018067
3052,7.891833008
3060,8.153792969
3063,7.918636719
3069,7.78487793
3070,7.76709668
3071,8.009119141
3072,7.81961084
3077,7.883174317
3079,8.003555176
3082,7.87479004
3083,7.961159668
3085,7.708550782
3088,7.554361329
3090,8.74897754
3091,7.925910157
3094,7.622871582
3098,7.826748535
3099,8.161484864
3103,7.803220704
3104,7.735208008
3105,8.175526368
3108,7.72572168
3111,7.749993653
3112,7.345385254
3113,7.854328614
3114,7.788891114
3115,8.195211426
3118,8.055228028
3123,8.17948584
3126,7.766487305
3127,7.747077637
3134,8.220134278
3137,8.149964844
3138,7.90323877
3141,7.835401856
3144,7.960996582
3148,7.81600293
3149,8.117479492
3153,7.808609375
3155,7.535104981
3160,7.804860352
3162,8.068394532
3164,7.879730958
3167,8.214199219
3169,8.033795899
3170,8.07735791
3171,7.543317383
3172,7.824665039
3174,8.277213868
3175,7.880068848
3177,7.944948243
3178,7.946855957
3183,7.744307129
3186,7.960862793
3188,8.179415528
3189,7.964692383
3191,7.85764209
3196,8.05959668
3199,7.815282715
3203,7.992357911
3205,7.881652344
3209,8.056125489
3210,7.880865235
3212,7.710013672
3217,7.82079834
3220,7.922731934
3222,7.846509278
3223,8.151280274
3224,7.988388672
3227,7.755312012
3228,8.172938477
3232,7.992798828
3233,8.006262696
3237,7.793245606
3239,7.656955078
3240,8.007920899
3244,7.720181641
3245,8.136699219
3249,7.961786133
3250,7.709609864
3252,7.705685547
3255,7.90013916
3258,7.698338379
3260,8.208611328
3261,7.783858887
3264,7.687835938
3266,8.19439209
3268,7.957937989
3274,7.687386719
3275,7.726575196
3277,8.051633301
3279,7.73867627
3282,7.99356543
3283,8.049280274
3286,7.798021485
3287,7.902728028
3291,7.879498047
3292,8.053936036
3297,7.876716309
3301,7.660060059
3302,8.157015625
3303,7.952419922
3304,7.956520508
3306,7.668449219
3307,7.882324708
3308,8.084703125
3314,7.739097168
3315,7.980320801
3318,7.921982422
3319,7.962035645
3320,7.850198731
3322,7.863334961
3326,7.632708497
3328,7.861811035
3329,8.190721192
3330,8.090789551
3333,7.80403125
3335,8.328476563
3338,8.104934082
3341,7.993339844
3343,7.905103028
3346,7.759118165
3350,7.735484375
3351,7.765714356
3364,7.448841797
3367,7.579629883
3368,7.821909668
3369,7.806820313
3370,7.794462891
3371,8.199064454
3372,8.107778809
3374,7.877045411
3376,7.837446778
3379,7.902816895
3381,7.818212891
3382,8.127632813
3386,7.874810547
3387,8.059268555
3391,8.006444825
3394,7.983302247
3395,8.103167969
3403,8.16695166
3408,7.65972754
3409,7.769492188
3415,8.176336914
3416,7.862865235
3417,7.805247071
3421,7.850697266
3423,7.968974122
3424,8.031080078
3426,8.193739258
3429,7.738969727
3430,7.65661084
3432,8.071941895
3439,7.814758301
3441,7.560617188
3444,7.606209961
3448,7.85332129
3451,7.959035645
3453,7.833021485
3454,7.759375489
3459,7.719211426
3464,7.933465821
3465,7.780010743
3468,7.819919434
3470,7.934362793
3473,7.884716309
3478,7.350894532
3482,7.499703125
3485,7.660453126
3490,7.944936035
3492,7.75385791
3493,8.20889502
3494,7.40238086
3497,8.071865723
3502,7.933518555
3504,8.025649414
3505,8.071052247
3507,7.777657227
3508,8.099140137
3511,7.727743164
3514,7.590495117
3515,8.128662598
3516,7.980372559
3517,7.649978028
3519,7.660327149
3520,7.667063965
3525,7.798815918
3531,8.102007325
3537,7.977368165
3539,7.992067872
3548,7.831072754
3549,7.835051758
3550,7.944189942
3551,8.126979493
3552,7.617201172
3556,7.650090333
3558,7.80864209
3561,7.879655274
3564,7.745718262
3566,7.90075586
3571,8.276833008
3573,7.701871094
3576,7.856874024
3578,7.706083496
3579,8.038617188
3580,8.045026856
3582,7.91134668
3583,8.086714844
3584,8.136032715
3588,7.736558106
3589,7.712712403
3591,7.880298828
3593,7.715470704
3598,8.149924805
3602,8.09515918
3605,7.934463867
3609,8.105312012
3613,7.833198731
3614,7.866414063
3615,8.65785254
3617,7.582472168
3619,7.668524903
3624,7.842095215
3625,8.180850586
3628,7.88694336
3630,7.948709473
3633,7.721041504
3634,7.873498536
3638,7.377850098
3639,8.005672852
3642,7.919088379
3644,7.785539063
3653,8.056822754
3654,7.945145996
3655,7.582584961
3656,8.233465821
3657,8.114052735
3659,7.535529297
3660,7.945120606
3661,8.064653809
3662,7.948473145
3664,7.969670411
3668,7.836716797
3673,8.012351563
3674,7.859010254
3678,7.737872559
3689,8.213261719
3690,8.020339356
3691,7.847962403
3695,7.808917481
3697,7.813825196
3698,8.056814454
3701,7.946414063
3703,7.842536622
3704,7.880307618
3706,8.089562012
3707,7.687250977
3711,7.911856934
3712,7.896788575
3719,7.897385254
3721,8.08991211
3722,7.82967627
3723,8.129177247
3724,7.685606934
3727,7.891591797
3729,7.802125
3731,7.805983887
3733,7.925250489
3738,7.892997071
3739,7.887009278
3741,8.031816407
3742,7.63439795
3743,7.731856934
3745,8.100595704
3746,7.635424317
3749,8.060340821
3750,7.812445313
3751,8.105448243
3756,8.015065918
3757,7.768275391
3758,7.755312012
3759,7.855653809
3761,7.831112793
3762,8.300053711
3763,7.635527832
3766,7.771643555
3769,7.895746582
3771,7.998249512
3773,7.881868165
3776,7.665929688
3777,8.201347657
3781,7.865833496
3783,7.767242676
3791,7.613349121
3792,7.668888184
3794,7.758008789
3796,7.766997559
3799,7.93626709
3801,7.657504395
3804,8.096375977
3806,8.095327149
3812,7.726996583
3820,7.799788086
3825,7.954147949
3826,7.868063965
3829,7.879491211
3831,7.879916993
3833,8.071451172
3834,7.814950684
3841,7.599104004
3843,7.618349122
3844,7.780819825
3850,8.544000489
3856,7.977628418
3859,7.654332032
3860,7.907917969
3865,7.909148438
3866,8.065061036
3869,8.28056836
3871,7.824172364
3875,7.853674317
3876,7.846447266
3877,7.733260254
3878,7.651368164
3879,7.678714844
3881,7.703792969
3883,8.093471192
3884,7.914830079
3885,7.845339356
3887,7.906237793
3888,7.866405762
3892,8.002255372
3894,8.02000293
3896,7.928016114
3898,7.933561524
3901,8.299072266
3902,7.665620606
3903,7.850664551
3905,7.921089356
3906,7.77383252
3909,7.631249512
3910,8.184993165
3915,7.939117676
3916,8.018265137
3923,8.146750489
3924,7.77598877
3926,7.75898877
3928,7.892695313
3931,7.759577149
3932,7.922101563
3934,7.847853028
3937,7.488629395
3938,7.845865723
3939,8.306460938
3943,8.026857911
3945,8.008039551
3948,8.114250977
3949,8.075112305
3950,7.773722168
3951,7.866044434
3952,7.79847168
3955,7.674163086
3958,8.031711426
