row_id,congestion
849387,71
849388,48
849389,71
849390,53
849391,68
849392,36
849393,52
849394,73
849395,71
849396,56
849397,74
849398,75
849399,37
849400,21
849401,29
849402,38
849403,32
849404,48
849405,57
849406,65
849407,66
849408,41
849409,24
849410,69
849411,29
849412,56
849413,76
849414,50
849415,59
849416,28
849417,74
849418,21
849419,56
849420,53
849421,41
849422,50
849423,39
849424,76
849425,66
849426,50
849427,52
849428,64
849429,68
849430,40
849431,34
849432,46
849433,38
849434,70
849435,34
849436,50
849437,63
849438,65
849439,76
849440,44
849441,66
849442,39
849443,75
849444,71
849445,60
849446,67
849447,75
849448,66
849449,50
849450,65
849451,66
849452,72
849453,44
849454,74
849455,51
849456,68
849457,53
849458,50
849459,66
849460,74
849461,54
849462,79
849463,77
849464,43
849465,27
849466,35
849467,41
849468,35
849469,46
849470,59
849471,67
849472,69
849473,44
849474,27
849475,72
849476,49
849477,59
849478,77
849479,48
849480,62
849481,32
849482,73
849483,24
849484,44
849485,51
849486,44
849487,48
849488,39
849489,76
849490,64
849491,49
849492,52
849493,65
849494,68
849495,41
849496,34
849497,45
849498,39
849499,68
849500,35
849501,51
849502,62
849503,67
849504,72
849505,42
849506,60
849507,38
849508,73
849509,71
849510,61
849511,70
849512,75
849513,65
849514,50
849515,67
849516,66
849517,71
849518,46
849519,75
849520,56
849521,72
849522,54
849523,51
849524,65
849525,73
849526,53
849527,81
849528,78
849529,43
849530,28
849531,32
849532,42
849533,32
849534,47
849535,58
849536,68
849537,69
849538,44
849539,28
849540,72
849541,50
849542,59
849543,76
849544,43
849545,62
849546,32
849547,73
849548,27
849549,42
849550,51
849551,43
849552,50
849553,39
849554,78
849555,65
849556,51
849557,50
849558,67
849559,66
849560,41
849561,35
849562,45
849563,39
849564,69
849565,37
849566,50
849567,61
849568,62
849569,64
849570,43
849571,53
849572,41
849573,71
849574,73
849575,61
849576,73
849577,76
849578,64
849579,50
849580,69
849581,66
849582,77
849583,46
849584,78
849585,51
849586,74
849587,53
849588,51
849589,70
849590,73
849591,54
849592,82
849593,78
849594,42
849595,28
849596,32
849597,42
849598,34
849599,48
849600,60
849601,69
849602,69
849603,46
849604,33
849605,73
849606,50
849607,59
849608,78
849609,49
849610,62
849611,32
849612,73
849613,29
849614,49
849615,55
849616,40
849617,53
849618,36
849619,80
849620,69
849621,46
849622,50
849623,69
849624,71
849625,40
849626,36
849627,47
849628,41
849629,62
849630,35
849631,42
849632,65
849633,65
849634,69
849635,37
849636,33
849637,41
849638,69
849639,78
849640,66
849641,75
849642,78
849643,72
849644,51
849645,69
849646,70
849647,80
849648,46
849649,76
849650,56
849651,71
849652,48
849653,52
849654,74
849655,75
849656,50
849657,76
849658,71
849659,43
849660,34
849661,31
849662,42
849663,38
849664,48
849665,59
849666,66
849667,74
849668,47
849669,31
849670,72
849671,43
849672,57
849673,78
849674,49
849675,58
849676,34
849677,72
849678,28
849679,52
849680,55
849681,39
849682,50
849683,36
849684,79
849685,68
849686,44
849687,51
849688,68
849689,72
849690,40
849691,35
849692,46
849693,39
849694,62
849695,37
849696,43
849697,63
849698,58
849699,68
849700,35
849701,32
849702,44
849703,66
849704,74
849705,66
849706,71
849707,75
849708,72
849709,55
849710,69
849711,71
849712,81
849713,46
849714,76
849715,52
849716,72
849717,47
849718,51
849719,73
849720,77
849721,50
849722,75
849723,69
849724,44
849725,34
849726,32
849727,40
849728,37
849729,47
849730,55
849731,73
849732,76
849733,45
849734,32
849735,73
849736,45
849737,61
849738,78
849739,48
849740,60
849741,33
849742,73
849743,27
849744,52
849745,54
849746,39
849747,49
849748,34
849749,79
849750,67
849751,43
849752,51
849753,68
849754,72
849755,40
849756,35
849757,44
849758,39
849759,62
849760,35
849761,43
849762,63
849763,63
849764,65
849765,38
849766,34
849767,42
849768,62
849769,69
849770,65
849771,69
849772,74
849773,72
849774,53
849775,70
849776,71
849777,80
849778,46
849779,76
849780,53
849781,72
849782,47
849783,50
849784,73
849785,77
849786,50
849787,74
849788,68
849789,44
849790,38
849791,35
849792,40
849793,34
849794,46
849795,53
849796,74
849797,76
849798,50
849799,28
849800,74
849801,50
849802,61
849803,79
849804,47
849805,58
849806,33
849807,73
849808,27
849809,49
849810,56
849811,41
849812,38
849813,29
849814,77
849815,62
849816,45
849817,50
849818,63
849819,66
849820,40
849821,31
849822,41
849823,41
849824,61
849825,37
849826,43
849827,59
849828,60
849829,60
849830,38
849831,45
849832,39
849833,52
849834,60
849835,52
849836,64
849837,69
849838,62
849839,57
849840,64
849841,67
849842,77
849843,48
849844,74
849845,49
849846,69
849847,42
849848,51
849849,63
849850,72
849851,47
849852,75
849853,82
849854,42
849855,27
849856,33
849857,35
849858,36
849859,44
849860,56
849861,69
849862,77
849863,55
849864,35
849865,73
849866,58
849867,58
849868,78
849869,55
849870,62
849871,33
849872,72
849873,24
849874,54
849875,55
849876,43
849877,50
849878,29
849879,77
849880,62
849881,47
849882,49
849883,63
849884,63
849885,40
849886,31
849887,42
849888,41
849889,61
849890,37
849891,45
849892,58
849893,60
849894,61
849895,38
849896,46
849897,40
849898,53
849899,59
849900,51
849901,66
849902,70
849903,62
849904,59
849905,67
849906,68
849907,73
849908,48
849909,75
849910,54
849911,70
849912,48
849913,54
849914,63
849915,72
849916,48
849917,74
849918,79
849919,41
849920,29
849921,35
849922,35
849923,35
849924,44
849925,56
849926,71
849927,78
849928,57
849929,37
849930,77
849931,63
849932,60
849933,84
849934,56
849935,61
849936,34
849937,74
849938,24
849939,55
849940,58
849941,44
849942,50
849943,28
849944,77
849945,61
849946,46
849947,49
849948,62
849949,66
849950,40
849951,32
849952,42
849953,41
849954,60
849955,38
849956,45
849957,55
849958,59
849959,61
849960,36
849961,48
849962,41
849963,51
849964,57
849965,50
849966,64
849967,69
849968,61
849969,61
849970,67
849971,69
849972,73
849973,47
849974,73
849975,48
849976,70
849977,44
849978,53
849979,63
849980,73
849981,48
849982,73
849983,76
849984,42
849985,33
849986,34
849987,35
849988,33
849989,44
849990,56
849991,72
849992,76
849993,56
849994,36
849995,76
849996,61
849997,61
849998,82
849999,55
850000,59
850001,34
850002,74
850003,26
850004,54
850005,40
850006,44
850007,51
850008,34
850009,77
850010,64
850011,46
850012,50
850013,64
850014,59
850015,39
850016,36
850017,45
850018,41
850019,57
850020,37
850021,44
850022,54
850023,58
850024,56
850025,37
850026,45
850027,42
850028,64
850029,58
850030,51
850031,68
850032,73
850033,57
850034,59
850035,66
850036,67
850037,72
850038,43
850039,72
850040,50
850041,72
850042,44
850043,47
850044,65
850045,71
850046,50
850047,80
850048,73
850049,38
850050,29
850051,33
850052,37
850053,34
850054,45
850055,54
850056,76
850057,66
850058,46
850059,36
850060,74
850061,55
850062,61
850063,77
850064,46
850065,57
850066,29
850067,73
850068,33
850069,51
850070,42
850071,48
850072,49
850073,33
850074,76
850075,64
850076,44
850077,49
850078,63
850079,57
850080,39
850081,35
850082,43
850083,40
850084,59
850085,34
850086,46
850087,54
850088,55
850089,54
850090,34
850091,46
850092,42
850093,64
850094,58
850095,54
850096,66
850097,72
850098,56
850099,59
850100,66
850101,67
850102,71
850103,43
850104,71
850105,47
850106,69
850107,42
850108,46
850109,65
850110,69
850111,51
850112,80
850113,73
850114,36
850115,23
850116,28
850117,37
850118,35
850119,46
850120,52
850121,75
850122,62
850123,44
850124,30
850125,70
850126,49
850127,58
850128,75
850129,45
850130,57
850131,29
850132,73
850133,31
850134,50
850135,39
850136,46
850137,49
850138,32
850139,74
850140,62
850141,44
850142,48
850143,61
850144,55
850145,39
850146,35
850147,43
850148,34
850149,58
850150,34
850151,44
850152,54
850153,51
850154,54
850155,35
850156,39
850157,40
850158,61
850159,53
850160,56
850161,64
850162,71
850163,56
850164,57
850165,63
850166,66
850167,71
850168,42
850169,64
850170,46
850171,72
850172,41
850173,44
850174,63
850175,68
850176,51
850177,79
850178,72
850179,35
850180,24
850181,26
850182,36
850183,35
850184,46
850185,50
850186,73
850187,58
850188,41
850189,31
850190,68
850191,51
850192,58
850193,72
850194,50
850195,57
850196,28
850197,73
850198,35
850199,50
850200,45
850201,44
850202,47
850203,26
850204,74
850205,59
850206,46
850207,52
850208,55
850209,56
850210,40
850211,31
850212,36
850213,38
850214,60
850215,34
850216,41
850217,56
850218,54
850219,68
850220,44
850221,37
850222,41
850223,50
850224,49
850225,58
850226,53
850227,73
850228,50
850229,48
850230,62
850231,69
850232,70
850233,46
850234,64
850235,56
850236,71
850237,43
850238,49
850239,64
850240,65
850241,57
850242,73
850243,69
850244,36
850245,20
850246,25
850247,39
850248,36
850249,45
850250,55
850251,70
850252,56
850253,41
850254,38
850255,65
850256,43
850257,57
850258,71
850259,55
850260,59
850261,28
850262,73
850263,25
850264,50
850265,47
850266,43
850267,51
850268,26
850269,73
850270,61
850271,47
850272,53
850273,55
850274,55
850275,40
850276,31
850277,37
850278,40
850279,59
850280,34
850281,40
850282,57
850283,57
850284,67
850285,42
850286,38
850287,42
850288,55
850289,49
850290,58
850291,54
850292,73
850293,50
850294,50
850295,62
850296,67
850297,70
850298,48
850299,63
850300,55
850301,69
850302,43
850303,48
850304,63
850305,65
850306,59
850307,74
850308,69
850309,36
850310,20
850311,25
850312,40
850313,36
850314,44
850315,58
850316,66
850317,56
850318,38
850319,40
850320,62
850321,43
850322,56
850323,71
850324,55
850325,58
850326,28
850327,73
850328,23
850329,54
850330,46
850331,41
850332,51
850333,25
850334,73
850335,62
850336,57
850337,54
850338,55
850339,56
850340,39
850341,31
850342,36
850343,35
850344,64
850345,34
850346,38
850347,57
850348,66
850349,60
850350,44
850351,35
850352,42
850353,56
850354,49
850355,57
850356,60
850357,74
850358,48
850359,51
850360,64
850361,67
850362,71
850363,49
850364,64
850365,57
850366,68
850367,49
850368,48
850369,63
850370,65
850371,60
850372,74
850373,70
850374,36
850375,18
850376,25
850377,41
850378,34
850379,45
850380,58
850381,65
850382,56
850383,38
850384,40
850385,63
850386,51
850387,55
850388,70
850389,55
850390,60
850391,27
850392,73
850393,16
850394,53
850395,44
850396,40
850397,52
850398,33
850399,73
850400,59
850401,39
850402,50
850403,58
850404,54
850405,39
850406,29
850407,34
850408,34
850409,58
850410,36
850411,41
850412,56
850413,56
850414,56
850415,40
850416,36
850417,43
850418,70
850419,55
850420,59
850421,56
850422,70
850423,49
850424,60
850425,63
850426,68
850427,70
850428,39
850429,63
850430,56
850431,65
850432,43
850433,47
850434,63
850435,65
850436,49
850437,67
850438,73
850439,38
850440,22
850441,33
850442,38
850443,32
850444,46
850445,48
850446,59
850447,59
850448,33
850449,24
850450,62
850451,33
850452,54
850453,67
850454,41
850455,57
850456,29
850457,69
850458,22
850459,43
850460,46
850461,41
850462,54
850463,30
850464,74
850465,59
850466,35
850467,49
850468,54
850469,56
850470,39
850471,29
850472,34
850473,38
850474,59
850475,33
850476,42
850477,54
850478,56
850479,55
850480,40
850481,35
850482,38
850483,64
850484,55
850485,60
850486,53
850487,67
850488,53
850489,53
850490,62
850491,65
850492,71
850493,40
850494,63
850495,53
850496,65
850497,35
850498,47
850499,65
850500,65
850501,47
850502,71
850503,75
850504,38
850505,21
850506,33
850507,36
850508,32
850509,47
850510,45
850511,58
850512,56
850513,34
850514,30
850515,62
850516,33
850517,54
850518,67
850519,37
850520,57
850521,29
850522,68
850523,20
850524,42
850525,45
850526,41
850527,52
850528,27
850529,75
850530,59
850531,37
850532,49
850533,54
850534,56
850535,40
850536,26
850537,33
850538,36
850539,62
850540,33
850541,42
850542,54
850543,58
850544,58
850545,39
850546,35
850547,38
850548,58
850549,55
850550,61
850551,52
850552,65
850553,53
850554,55
850555,62
850556,66
850557,70
850558,39
850559,62
850560,53
850561,65
850562,40
850563,46
850564,64
850565,64
850566,49
850567,69
850568,73
850569,39
850570,21
850571,31
850572,36
850573,32
850574,47
850575,45
850576,58
850577,56
850578,33
850579,29
850580,58
850581,31
850582,54
850583,67
850584,39
850585,59
850586,29
850587,67
850588,19
850589,40
850590,37
850591,39
850592,46
850593,27
850594,70
850595,55
850596,62
850597,46
850598,55
850599,61
850600,37
850601,26
850602,37
850603,33
850604,60
850605,31
850606,35
850607,53
850608,48
850609,53
850610,38
850611,36
850612,32
850613,55
850614,54
850615,56
850616,62
850617,61
850618,48
850619,51
850620,59
850621,67
850622,62
850623,40
850624,57
850625,54
850626,64
850627,45
850628,50
850629,58
850630,57
850631,50
850632,75
850633,69
850634,32
850635,18
850636,20
850637,37
850638,30
850639,48
850640,55
850641,59
850642,55
850643,34
850644,23
850645,56
850646,41
850647,55
850648,70
850649,39
850650,51
850651,33
850652,70
850653,18
850654,41
850655,35
850656,38
850657,55
850658,29
850659,70
850660,54
850661,55
850662,45
850663,55
850664,57
850665,37
850666,19
850667,36
850668,30
850669,58
850670,30
850671,35
850672,48
850673,47
850674,53
850675,43
850676,38
850677,38
850678,54
850679,45
850680,54
850681,60
850682,63
850683,49
850684,48
850685,58
850686,63
850687,62
850688,38
850689,58
850690,49
850691,62
850692,43
850693,56
850694,60
850695,58
850696,49
850697,72
850698,66
850699,31
850700,18
850701,19
850702,37
850703,30
850704,47
850705,47
850706,58
850707,51
850708,34
850709,24
850710,60
850711,45
850712,55
850713,68
850714,42
850715,53
850716,29
850717,70
850718,17
850719,42
850720,34
850721,46
850722,54
850723,29
850724,69
850725,51
850726,54
850727,45
850728,52
850729,59
850730,36
850731,20
850732,33
850733,29
850734,59
850735,30
850736,39
850737,49
850738,44
850739,54
850740,30
850741,37
850742,38
850743,56
850744,48
850745,51
850746,58
850747,65
850748,50
850749,44
850750,58
850751,60
850752,59
850753,37
850754,58
850755,48
850756,62
850757,39
850758,56
850759,62
850760,58
850761,47
850762,71
850763,67
850764,32
850765,18
850766,19
850767,37
850768,31
850769,48
850770,45
850771,60
850772,53
850773,32
850774,23
850775,61
850776,53
850777,59
850778,67
850779,40
850780,52
850781,29
850782,69
850783,25
850784,44
850785,41
850786,44
850787,52
850788,31
850789,69
850790,59
850791,49
850792,54
850793,51
850794,48
850795,36
850796,35
850797,34
850798,31
850799,58
850800,38
850801,49
850802,49
850803,53
850804,51
850805,30
850806,23
850807,36
850808,57
850809,50
850810,53
850811,54
850812,69
850813,52
850814,49
850815,55
850816,59
850817,60
850818,30
850819,56
850820,54
850821,56
850822,39
850823,52
850824,69
850825,61
850826,38
850827,69
850828,67
850829,38
850830,22
850831,26
850832,39
850833,37
850834,48
850835,51
850836,56
850837,55
850838,33
850839,31
850840,52
850841,39
850842,53
850843,66
850844,30
850845,58
850846,27
850847,70
850848,15
850849,40
850850,38
850851,39
850852,55
850853,30
850854,68
850855,58
850856,42
850857,52
850858,49
850859,46
850860,35
850861,32
850862,35
850863,26
850864,57
850865,35
850866,48
850867,48
850868,50
850869,49
850870,31
850871,23
850872,36
850873,55
850874,53
850875,48
850876,52
850877,67
850878,51
850879,49
850880,53
850881,60
850882,62
850883,30
850884,54
850885,62
850886,57
850887,35
850888,44
850889,63
850890,60
850891,38
850892,68
850893,65
850894,37
850895,22
850896,26
850897,39
850898,34
850899,48
850900,47
850901,58
850902,57
850903,33
850904,22
850905,52
850906,38
850907,52
850908,68
850909,31
850910,65
850911,31
850912,70
850913,15
850914,42
850915,36
850916,40
850917,59
850918,27
850919,68
850920,58
850921,38
850922,50
850923,51
850924,43
850925,38
850926,32
850927,34
850928,20
850929,52
850930,42
850931,49
850932,48
850933,52
850934,49
850935,33
850936,35
850937,35
850938,52
850939,47
850940,53
850941,49
850942,67
850943,49
850944,48
850945,50
850946,59
850947,64
850948,31
850949,51
850950,58
850951,56
850952,35
850953,38
850954,59
850955,59
850956,38
850957,67
850958,64
850959,37
850960,23
850961,26
850962,38
850963,34
850964,48
850965,47
850966,58
850967,55
850968,28
850969,22
850970,52
850971,39
850972,53
850973,65
850974,35
850975,58
850976,31
850977,70
850978,15
850979,46
850980,47
850981,51
850982,51
850983,25
850984,65
850985,53
850986,39
850987,41
850988,52
850989,49
850990,39
850991,29
850992,31
850993,35
850994,56
850995,40
850996,44
850997,48
850998,47
850999,46
851000,27
851001,33
851002,29
851003,52
851004,47
851005,53
851006,51
851007,52
851008,44
851009,46
851010,54
851011,66
851012,60
851013,43
851014,53
851015,57
851016,53
851017,34
851018,43
851019,53
851020,59
851021,46
851022,61
851023,63
851024,35
851025,21
851026,29
851027,33
851028,35
851029,46
851030,50
851031,50
851032,59
851033,22
851034,23
851035,52
851036,39
851037,48
851038,71
851039,38
851040,66
851041,24
851042,69
851043,16
851044,37
851045,45
851046,50
851047,59
851048,23
851049,64
851050,52
851051,42
851052,42
851053,49
851054,50
851055,37
851056,24
851057,29
851058,33
851059,57
851060,40
851061,45
851062,45
851063,49
851064,45
851065,29
851066,34
851067,30
851068,56
851069,44
851070,51
851071,50
851072,49
851073,43
851074,39
851075,54
851076,65
851077,60
851078,39
851079,52
851080,51
851081,51
851082,40
851083,35
851084,49
851085,57
851086,44
851087,61
851088,67
851089,34
851090,20
851091,29
851092,33
851093,35
851094,50
851095,52
851096,48
851097,51
851098,18
851099,22
851100,49
851101,38
851102,43
851103,65
851104,39
851105,68
851106,20
851107,69
851108,18
851109,33
851110,45
851111,56
851112,58
851113,18
851114,64
851115,53
851116,43
851117,42
851118,50
851119,45
851120,36
851121,25
851122,27
851123,29
851124,58
851125,43
851126,41
851127,48
851128,44
851129,44
851130,29
851131,33
851132,35
851133,56
851134,45
851135,54
851136,52
851137,50
851138,45
851139,42
851140,49
851141,63
851142,57
851143,37
851144,49
851145,49
851146,50
851147,45
851148,37
851149,47
851150,58
851151,41
851152,61
851153,72
851154,33
851155,22
851156,29
851157,34
851158,35
851159,47
851160,52
851161,49
851162,48
851163,12
851164,22
851165,48
851166,37
851167,45
851168,64
851169,42
851170,67
851171,25
851172,70
851173,16
851174,33
