row_id,congestion
849050,44.5992132
849051,43.83221429
849052,33.69540476
849053,63.91426984
849054,63.19952381
849055,58.22519444
849056,56.03466991
849057,73.78582143
849058,52.30719444
849059,51.58557143
849060,69.93459524
849061,62.24927381
849062,65.17711905
849063,41.31704762
849064,69.35340476
849065,52.0787619
849066,59.77596429
849067,38.76498413
849068,45.39934921
849069,64.55288095
849070,66.84121212
849071,45.82911508
849072,72.99363095
849073,76.77857143
849074,37.18394841
849075,32.02988492
849076,28.956
849077,34.48053175
849078,33.71
849079,46.63715079
849080,58.7290754
849081,66.15307937
849082,63.98140476
849083,40.0645
849084,24.29775
849085,60.35948016
849086,26.1387381
849087,56.891
849088,71.79707143
849089,43.37259921
849090,59.11580952
849091,31.07065476
849092,76.08252381
849093,17.07636688
849094,30.94098413
849095,38.72358333
849096,30.92925794
849097,43.4157619
849098,31.89070635
849099,72.28988095
849100,62.75421356
849101,45.87610714
849102,46.45575397
849103,59.93009524
849104,61.83865476
849105,38.73156349
849106,30.66528968
849107,38.80152778
849108,32.52717063
849109,66.88658333
849110,28.99847619
849111,42.28212698
849112,52.90004582
849113,62.56655556
849114,61.07825
849115,48.70539791
849116,42.72197619
849117,39.40792857
849118,59.29642857
849119,61.77852778
849120,55.20283333
849121,62.17035964
849122,72.33055952
849123,54.25789133
849124,51.77614286
849125,69.69826154
849126,63.84164286
849127,71.32255159
849128,40.5866627
849129,67.08013095
849130,55.55151984
849131,64.48689286
849132,47.02934524
849133,39.3199127
849134,69.36942785
849135,67.77168254
849136,50.363
849137,72.20690476
849138,70.82077778
849139,35.89249206
849140,30.55924603
849141,39.55091414
849142,34.3043254
849143,33.95333333
849144,47.45402381
849145,59.36036508
849146,62.87836508
849147,60.83572439
849148,36.91738095
849149,23.92969048
849150,65.16750866
849151,25.63833333
849152,54.57119048
849153,74.35256746
849154,46.4532886
849155,62.35666667
849156,28.78427381
849157,71.32227778
849158,15.44171429
849159,26.41514286
849160,42.56144156
849161,43.96709921
849162,43.59328571
849163,28.22560317
849164,76.50976984
849165,63.78272619
849166,51.95455952
849167,46.03275
849168,60.81536905
849169,62.71399206
849170,39.30576984
849171,30.79155014
849172,39.3431746
849173,38.62578571
849174,64.16574328
849175,26.68161508
849176,40.29459921
849177,57.53173413
849178,66.08471825
849179,61.50839286
849180,37.8383254
849181,37.33041667
849182,41.5044881
849183,62.83785714
849184,51.0909881
849185,54.04778571
849186,61.6657619
849187,70.24496032
849188,56.44345635
849189,56.11188095
849190,69.4115
849191,70.52330952
849192,67.39632143
849193,40.87508333
849194,64.23894048
849195,55.07732937
849196,63.88267063
849197,43.70243651
849198,39.75612302
849199,67.59569444
849200,70.60014286
849201,52.96122619
849202,75.90236508
849203,71.25202597
849204,34.27911905
849205,18.61734127
849206,34.74000794
849207,38.44075108
849208,34
849209,47.69271429
849210,57.15494444
849211,66.3465119
849212,63.51347619
849213,34.1792619
849214,23.73190873
849215,64.79653968
849216,24.92087302
849217,56.22580952
849218,74.26678175
849219,48.35665079
849220,65.05233333
849221,30.08659524
849222,71.65916667
849223,16.74878571
849224,36.53663853
849225,42.17974206
849226,41.81631746
849227,57.98107468
849228,30.61228022
849229,75.13669841
849230,65.65361508
849231,43.29486905
849232,50.51453571
849233,61.45698413
849234,62.04921861
849235,38.49389177
849236,40.34347619
849237,39.1917381
849238,36.40214286
849239,59.20371429
849240,30.70242063
849241,38.29720635
849242,56.98534921
849243,64.45760714
849244,68.24886508
849245,38.75932395
849246,38.10679762
849247,39.15340873
849248,65.96319841
849249,56.86350397
849250,50.81569048
849251,67.90222619
849252,72.89786255
849253,54.48906746
849254,51.88604762
849255,66.5367619
849256,62.62671032
849257,69.23844444
849258,45.00429762
849259,63.19869625
849260,63.50868254
849261,67.52789683
849262,39.35582143
849263,46.12649206
849264,66.8015119
849265,72.46956349
849266,47.55046429
849267,76.92446032
849268,76.58396429
849269,33.31111111
849270,20.98492063
849271,30.98047619
849272,39.36215476
849273,33.42
849274,48.38957251
849275,57.41059524
849276,68.99769048
849277,64.91789286
849278,44.45700397
849279,26.44525397
849280,65.44988095
849281,24.45142857
849282,55.68692857
849283,76.48868651
849284,56.41781349
849285,62.57583333
849286,29.11328571
849287,70.49022222
849288,28.35080952
849289,48.84861111
849290,56.21368254
849291,34.93741667
849292,47.23642857
849293,28.83589286
849294,75.44378571
849295,66.10639286
849296,48.66574206
849297,53.21844048
849298,64.89671032
849299,67.23446429
849300,38.27757143
849301,35.73903571
849302,42.04226984
849303,34.20586905
849304,65.28667216
849305,30.78761111
849306,36.38454762
849307,61.00349206
849308,66.4682381
849309,70.51971429
849310,42.33055952
849311,33.44280952
849312,35.5850671
849313,67.90136111
849314,63.56894444
849315,58.5001746
849316,60.37319444
849317,72.02385317
849318,63.9479982
849319,58.97019841
849320,62.31428175
849321,65.47646825
849322,71.30836905
849323,44.42540476
849324,66.29229762
849325,62.38398485
849326,66.69014683
849327,33.07597222
849328,47.44378571
849329,71.41649603
849330,69.75825
849331,54.45181313
849332,72.22477381
849333,76.76803608
849334,36.93167857
849335,20.81109524
849336,27.0837381
849337,37.8416627
849338,31.1
849339,48.28394805
849340,52.68902381
849341,62.00063492
849342,60.85996032
849343,37.89585714
849344,25.89313095
849345,66.42606241
849346,20
849347,56.09123016
849348,72.11103896
849349,44.94200397
849350,64.34666667
849351,28.46576984
849352,70.98803571
849353,17.30686905
849354,46.99565801
849355,48.39601984
849356,41.93727381
849357,38.54982937
849358,32.63949134
849359,71.83764286
849360,65.83355952
849361,45.42944444
849362,48.80680159
849363,65.33498593
849364,67.07571429
849365,38.72986508
849366,28.06661508
849367,42.11406349
849368,38.59200397
849369,66.06103571
849370,31.66226984
849371,45.3254127
849372,57.06985714
849373,65.42231685
849374,56.16174206
849375,36.23083333
849376,42.52906349
849377,32.26281441
849378,70.38159307
849379,66.62797619
849380,49.48629365
849381,58.00202381
849382,70.87266342
849383,61.03152778
849384,51.1496342
849385,68.7432619
849386,62.60048413
849387,69.4475689
849388,46.30077381
849389,68.0794127
849390,51.08042063
849391,63.44430403
849392,49.34733333
849393,47.81057143
849394,75.67752381
849395,69.65759127
849396,53.61237698
849397,74.93003644
849398,70.26615079
849399,38.15238217
849400,19.19280736
849401,29
849402,37.76249351
849403,32.405
849404,48.00809921
849405,52.75330952
849406,62.53490476
849407,67.70972619
849408,36.27194841
849409,26.29452381
849410,67.51630159
849411,28.40095238
849412,58.90770238
849413,76.36580556
849414,54.77820022
849415,60.10638095
849416,29.52104762
849417,71.24857143
849418,17.10455159
849419,52.41139214
849420,47.70007143
849421,31.23285714
849422,35.56717063
849423,33.98144048
849424,69.43704365
849425,62.23153968
849426,47.49616667
849427,50.2450873
849428,60.7729881
849429,66.80129762
849430,40.29088889
849431,31.4453254
849432,38.80154762
849433,35.49362698
849434,65.94981746
849435,29.1738254
849436,44.76483874
849437,63.57340873
849438,61.8750873
849439,74.41825
849440,40.14498413
849441,64.54847222
849442,36.43667713
849443,79.39378571
849444,68.74245238
849445,51.28333333
849446,61.34574603
849447,77.53863095
849448,56.76869048
849449,52.51385714
849450,65.25933333
849451,64.53584524
849452,62.92105952
849453,40.91438889
849454,69.79027778
849455,55.77633333
849456,65.67952381
849457,46.76383333
849458,48.32829762
849459,73.68143182
849460,71.28213672
849461,49.52868254
849462,73.7080119
849463,77.81596825
849464,37.98750397
849465,21.81123016
849466,29.43609524
849467,36.06361797
849468,33.32
849469,48.2302619
849470,51.5872619
849471,62.05927381
849472,66.11137302
849473,43.79968254
849474,28.61670238
849475,63.8643925
849476,50.45661905
849477,58.6602381
849478,73.75130952
849479,48.59620238
849480,58.53533333
849481,29.39725397
849482,73.38334524
849483,21.7852619
849484,43.94691667
849485,43.07611111
849486,45.51832143
849487,41.61437698
849488,32.88995238
849489,71.70090584
849490,61.30994444
849491,39.18318254
849492,49.28297619
849493,59.80373052
849494,63.29163095
849495,39.61372619
849496,32.0352619
849497,38.07618254
849498,35.24544048
849499,66.61809307
849500,25.72083333
849501,45.09891667
849502,57.18285714
849503,61.69311905
849504,71.3179881
849505,34.14187302
849506,53.61205159
849507,36.80855556
849508,69.29492857
849509,67.17075
849510,55.61792063
849511,65.05885606
849512,74.03720238
849513,58.79566667
849514,49.20760714
849515,66.46385714
849516,64.72773737
849517,69.33210714
849518,45.14694048
849519,71.0102381
849520,54.8102619
849521,69.0944881
849522,50.12992857
849523,51.17786111
849524,64.57872619
849525,69.32625
849526,43.92303938
849527,77.63036724
849528,73.42343254
849529,40.30214286
849530,21.23058333
849531,29
849532,37.91110714
849533,33.71
849534,47.3824881
849535,54.01812987
849536,69.49390476
849537,68.24447078
849538,43.39913095
849539,25.17384127
849540,64.68472619
849541,52.81453571
849542,56.75936941
849543,70.94703571
849544,38.36958333
849545,60.68566667
849546,29.69820418
849547,71.70483333
849548,21.01225794
849549,40.63547619
849550,49.42290476
849551,39.05025325
849552,42.89288492
849553,38.8920873
849554,75.36522222
849555,63.97248268
849556,44.15908333
849557,48.4732114
849558,66.91857143
849559,60.25446032
849560,38.91838095
849561,32.14421032
849562,40.50003175
849563,36.06446429
849564,65.04058333
849565,33.77082937
849566,47.16924603
849567,51.66939683
849568,63.86471429
849569,61.93785714
849570,35.67895238
849571,48.44603175
849572,36.99756349
849573,66.46625
849574,71.63201587
849575,53.72751587
849576,74.50438095
849577,78.90082756
849578,57.21835714
849579,49.18116667
849580,69.44179762
849581,60.54361905
849582,72.91421825
849583,44.22219048
849584,78.37552381
849585,50.05527381
849586,74.52505952
849587,47.87738492
849588,45.99370238
849589,67.94064683
849590,69.92997619
849591,45.50262302
849592,77.06552778
849593,73.0664881
849594,37.25490476
849595,21.29652381
849596,29.015
849597,39.45468651
849598,34
849599,45.75771429
849600,51.8986627
849601,71.53352381
849602,68.44157937
849603,41.6626746
849604,27.29054762
849605,74.3203315
849606,39.71097042
849607,56.38483333
849608,73.28327778
849609,48.43795238
849610,59.855
849611,27.34544048
849612,69.03261905
849613,21.98829762
849614,42.39254365
849615,55.25878571
849616,38.45570238
849617,45.71324675
849618,34.19237302
849619,75.91207143
849620,66.93459524
849621,53.51554762
849622,52.71072619
849623,65.44999603
849624,63.55565476
849625,38.62143254
849626,39.45339286
849627,45.09880159
849628,40.74874603
849629,64.82904762
849630,32.95094841
849631,46.24065296
849632,52.1478373
849633,63.08310714
849634,73.93017857
849635,43.4862381
849636,36.3822619
849637,39.89126984
849638,66.23864286
849639,74.6749881
849640,59.43505952
849641,71.51945635
849642,77.00188997
849643,67.38716667
849644,47.62409524
849645,71.86442857
849646,71.13547078
849647,77.09916667
849648,46.12430952
849649,73.53368506
849650,52.75225
849651,75.52791667
849652,47.89597222
849653,45.37142857
849654,71.37997186
849655,71.42094841
849656,48.94615476
849657,72.83903571
849658,79.19625
849659,40.83925325
849660,19.97234957
849661,31.00068254
849662,38.79067857
849663,33.80333333
849664,48.09217641
849665,56.59247619
849666,71.05513095
849667,74.28655952
849668,41.12069048
849669,25.27021429
849670,66.5432619
849671,30.03785714
849672,58.9369127
849673,73.97129762
849674,43.57151984
849675,57.50666667
849676,31.03471429
849677,69.60580952
849678,23.2935
849679,46.68356349
849680,45.6184881
849681,44.48381025
849682,43.46445238
849683,37.1002619
849684,73.74394444
849685,65.42803968
849686,46.33551587
849687,51.60457864
849688,64.90929365
849689,65.23358333
849690,40.5484881
849691,37.88084127
849692,46.09189286
849693,42.88203463
849694,61.09280952
849695,34.68034524
849696,42.29396429
849697,56.84362698
849698,52.72189286
849699,68.44492352
849700,30.15304915
849701,33.01380952
849702,45.79688492
849703,64.55081169
849704,69.18663492
849705,62.99889286
849706,67.1385119
849707,73.78511905
849708,61.25469048
849709,52.51034524
849710,71.48216667
849711,68.09515152
849712,81.19288889
849713,45.52694841
849714,74.90640476
849715,56.31075794
849716,75.33858333
849717,46.30488095
849718,48.16411111
849719,68.9491746
849720,73.33796429
849721,50.21838095
849722,69.69297619
849723,75.81795238
849724,40.16739683
849725,25.21674206
849726,26.45593254
849727,38.37710895
849728,33.72
849729,49.23708333
849730,54.51178968
849731,69.00736905
849732,69.84896032
849733,46.89325
849734,26.69707143
849735,69.30882143
849736,43.41386508
849737,58.2035
849738,77.63755952
849739,37.7503254
849740,60.69744444
849741,31.45280952
849742,70.2042619
849743,21.92835714
849744,42.35067857
849745,52.26891342
849746,33.66642857
849747,47.8192619
849748,29.3700873
849749,75.78689286
849750,63.18271429
849751,40.28271429
849752,47.5807619
849753,66.20034524
849754,61.38155952
849755,41.562
849756,35.20300794
849757,41.40026984
849758,34.41043831
849759,60.04992033
849760,29.67069841
849761,31.86549603
849762,55.11107143
849763,65.1805873
849764,58.99313492
849765,30.74401732
849766,34.34370238
849767,40.17139683
849768,49.04620238
849769,55.10478644
849770,56.78362302
849771,62.41389286
849772,74.38001984
849773,56.14633333
849774,55.96912121
849775,66.26716667
849776,69.65537302
849777,77.33967063
849778,44.96275974
849779,69.33093651
849780,56.61725794
849781,72.97152381
849782,37.4993254
849783,44.5416627
849784,64.34139286
849785,72.1465754
849786,44.2005873
849787,70.7442619
849788,71.62429762
849789,37.91547186
849790,23.17669048
849791,31.87771681
849792,35.92224206
849793,33.916
849794,46.96257143
849795,49.15811905
849796,66.25528968
849797,63.18669841
849798,56.95583333
849799,26.33861905
849800,66.51274603
849801,44.68263492
849802,56.36396825
849803,75.445
849804,45.69347619
849805,58.88534416
849806,28.40596032
849807,71.15914286
849808,22.39115079
849809,46.26244841
849810,50.79563095
849811,36.17738492
849812,42.08007937
849813,26.14235714
849814,74.71582937
849815,57.4861627
849816,40.05583333
849817,47.65843795
849818,62.90073016
849819,59.84336111
849820,39.78168651
849821,29.58330556
849822,40.86869048
849823,43.17151984
849824,58.11882143
849825,36.09312302
849826,36.42344048
849827,53.13098016
849828,49.22218254
849829,59.49189286
849830,40.42438095
849831,50.30471429
849832,40.28284127
849833,48.23497619
849834,56.4717381
849835,55.23446825
849836,58.87677381
849837,73.1659881
849838,58.43069048
849839,51.30594841
849840,65.80713095
849841,69.0237619
849842,72.99309127
849843,47.60965584
849844,73.76755952
849845,54.40798196
849846,71.47192857
849847,47.13684524
849848,49.12614286
849849,62.5694246
849850,70.63611905
849851,45.91270527
849852,73.25580159
849853,77.1202684
849854,38.91752381
849855,20.23868254
849856,26.02142888
849857,29.44796825
849858,33.854
849859,46.77434127
849860,51.63558261
849861,73.85875397
849862,68.84123413
849863,55.20055952
849864,32.09137698
849865,72.1109127
849866,47.38121429
849867,56.61162698
849868,73.85316667
849869,55.33536905
849870,58.38933333
849871,30.18545887
849872,72.09621429
849873,24.26810317
849874,56.33137302
849875,55.6280469
849876,40.67292605
849877,40.2453254
849878,28.47315873
849879,76.36037302
849880,59.45897114
849881,47.2435
849882,47.38382973
849883,61.77204654
849884,60.81438095
849885,38.95886111
849886,29.91927381
849887,42.1124246
849888,41.09171429
849889,63.15352165
849890,35.62095238
849891,44.50050613
849892,56.41715476
849893,64.2455588
849894,65.98863889
849895,40.06243723
849896,53.50844444
849897,42.16519048
849898,56.28520491
849899,58.58628139
849900,52.97521429
849901,70.41215476
849902,73.28042063
849903,61.92972619
849904,57.8784127
849905,65.07336905
849906,70.14150794
849907,73.2707619
849908,46.63801587
849909,72.51308333
849910,60.18796429
849911,72.25724026
849912,44.18488889
849913,51.85782937
849914,61.58422619
849915,75.56059524
849916,44.54238095
849917,73.93671703
849918,76.9036746
849919,42.25763492
849920,25.0419127
849921,30.09737698
849922,32.34630556
849923,34
849924,45.80155952
849925,56.66838492
849926,70.36471825
849927,74.6355
849928,54.31802381
849929,38.35460714
849930,74.6637619
849931,64.09861111
849932,57.48713095
849933,82.10900794
849934,49.83928247
849935,64.03458333
849936,30.20471886
849937,70.9859127
849938,21.50627381
849939,55.94913095
849940,46.8687583
849941,47.65874206
849942,36.36134921
849943,29.83547619
849944,76.2460873
849945,63.50739286
849946,48.60800722
849947,48.79331818
849948,61.58440476
849949,62.19842857
849950,39.58205159
849951,24.97919444
849952,40.50419444
849953,40.05266697
849954,59.09127778
849955,35.05429762
849956,42.77938672
849957,53.92347619
849958,56.6889246
849959,63.79831746
849960,44.72520635
849961,54.55557143
849962,38.9077381
849963,60.59657612
849964,57.68628571
849965,48.51807937
849966,63.0554881
849967,72.27467063
849968,62.72713095
849969,59.29206746
849970,71.53075
849971,70.48709524
849972,66.4535
849973,40.27154365
849974,71.99295635
849975,50.37843651
849976,69.20070238
849977,43.32864683
849978,50.26594444
849979,67.81978571
849980,77.97670635
849981,48.27903175
849982,74.96562576
849983,75.61953571
849984,39.86387338
849985,24.4450119
849986,32.15213095
849987,34.75082937
849988,34
849989,46.52135714
849990,54.31633333
849991,70.90392857
849992,69.32892857
849993,52.19494048
849994,23.80963889
849995,76.79366667
849996,60.37889466
849997,56.79692063
849998,83.08905952
849999,48.348
850000,64.94875
850001,29.47319048
850002,71.42749206
850003,19.73886508
850004,51.18989683
850005,39.51835317
850006,45.7955119
850007,47.58407143
850008,31.53310786
850009,72.87899495
850010,62.86960281
850011,39.21634524
850012,51.1732619
850013,64.4555
850014,55.33715476
850015,38.50579762
850016,33.81178571
850017,43.34989791
850018,42.62277381
850019,57.80138095
850020,37.1697619
850021,46.81455952
850022,54.62632143
850023,58.70561905
850024,57.31215079
850025,32.92832937
850026,43.90363095
850027,37.79835714
850028,60.13647619
850029,55.09068254
850030,49.2538254
850031,65.54794697
850032,69.78969841
850033,56.59014683
850034,56.55094048
850035,64.04011147
850036,67.24086111
850037,71.51006746
850038,36.91180952
850039,73.03863492
850040,53.56360714
850041,70.18916342
850042,41.29736111
850043,47.96664286
850044,59.50637626
850045,69.87727381
850046,47.29059127
850047,77.60407937
850048,69.79814286
850049,35.81392063
850050,27.59142857
850051,38.36169048
850052,41.39178571
850053,34
850054,46.89835714
850055,50.28323016
850056,67.49233333
850057,61.63060317
850058,44.54388492
850059,24.89391667
850060,72.65034524
850061,59.59824242
850062,57.31318651
850063,76.77780952
850064,39.98304762
850065,62.53109307
850066,27.83215476
850067,74.02510317
850068,25.01446429
850069,43.3827619
850070,42.49603608
850071,40.62225397
850072,46.98641667
850073,25.78178571
850074,76.27562266
850075,63.26154762
850076,40.33321429
850077,50.54358333
850078,63.11954762
850079,56.93473016
850080,37.60340476
850081,35.54935714
850082,39.90865079
850083,36.72480952
850084,61.83238095
850085,33.19545635
850086,41.42336508
850087,56.26694444
850088,58.78920563
850089,52.45321429
850090,36.64824026
850091,47.3789127
850092,40.92314177
850093,54.72436905
850094,45.7447381
850095,52.87287302
850096,61.90493651
850097,75.17094444
850098,51.40619841
850099,55.28578571
850100,68.29934524
850101,69.35955952
850102,72.0875119
850103,41.92268254
850104,65.36046032
850105,53.2767381
850106,75.36439286
850107,42.19165873
850108,42.4934881
850109,61.52522619
850110,66.37831602
850111,50.89517063
850112,76.99099634
850113,69.0482381
850114,34.92855556
850115,26.81613889
850116,21.65381349
850117,35.87067857
850118,34
850119,46.80188095
850120,48.18967532
850121,69.68835317
850122,59.58505556
850123,44.41614286
850124,23.50251984
850125,72.38535714
850126,47.92585714
850127,58.90211111
850128,77.07222222
850129,41.12854365
850130,65.30033333
850131,27.04440079
850132,72.38493254
850133,28.87016667
850134,56.73771429
850135,36.40088095
850136,43.32214286
850137,57.32758333
850138,27.9891746
850139,69.74458225
850140,57.0392013
850141,40.79989286
850142,46.9636746
850143,55.47386905
850144,54.87528114
850145,38.34272619
850146,36.33606241
850147,39.31472619
850148,31.64444553
850149,56.78520274
850150,32.77202381
850151,38.24017063
850152,55.84489286
850153,55.97406349
850154,56.41221176
850155,32.6962619
850156,37.43997222
850157,40.77202381
850158,52.38839286
850159,50.90972619
850160,54.98194048
850161,61.07063889
850162,74.78077778
850163,49.03065079
850164,54.55019048
850165,61.26467857
850166,69.51262266
850167,70.05361111
850168,41.30056746
850169,66.63753175
850170,48.96225758
850171,69.92174206
850172,43.21790873
850173,40.16578571
850174,61.88686111
850175,68.9695938
850176,45.4564881
850177,74.59282323
850178,67.98838889
850179,33.09144841
850180,21.24560678
850181,23.12186364
850182,29.10059524
850183,34
850184,46.89885245
850185,49.29721429
850186,68.69874892
850187,54.21750397
850188,35.13457143
850189,36.42161905
850190,69.46433297
850191,57.35146429
850192,56.03105952
850193,75.02970635
850194,48.81503571
850195,63.72899567
850196,28.98138889
850197,73.85582143
850198,27.74766667
850199,49.60067063
850200,40.04500794
850201,47.76803788
850202,46.11533333
850203,25.6386912
850204,71.95105952
850205,58.17582143
850206,42.04677922
850207,45.4975
850208,53.58858333
850209,58.06524603
850210,36.98432143
850211,34.72164683
850212,39.69877778
850213,34.30177381
850214,60.66409921
850215,34.4226746
850216,34.67286905
850217,58.60183333
850218,52.28828571
850219,64.53990476
850220,43.28584921
850221,31.01619841
850222,39.19676587
850223,45.53017857
850224,50.43832143
850225,54.389
850226,57.145193
850227,74.1795873
850228,50.19442857
850229,47.53784524
850230,57.73222222
850231,70.57265873
850232,67.60284921
850233,43.49342857
850234,65.79503175
850235,47.85777381
850236,66.95207937
850237,37.23010317
850238,48.85804365
850239,59.99121825
850240,68.25453968
850241,48.67519444
850242,76.48569048
850243,69.08596429
850244,32.7794246
850245,17.38981349
850246,28.19
850247,31.93888889
850248,28.054864
850249,46.96122222
850250,50.01366667
850251,59.84331349
850252,58.47638889
850253,39.48506746
850254,31.82349206
850255,63.02438492
850256,37.72577778
850257,56.92840657
850258,71.20017857
850259,53.02513889
850260,60.46307937
850261,29.91458333
850262,74.69447619
850263,30.2042381
850264,47.65411111
850265,50.66227489
850266,41.81190476
850267,41.80747619
850268,23.85790476
850269,70.80322619
850270,61.2089881
850271,50.7674881
850272,46.9941746
850273,55.49478968
850274,56.04434921
850275,37.79774603
850276,31.67611508
850277,38.23000794
850278,39.54802417
850279,58.98710823
850280,33.19437879
850281,32.32624747
850282,53.52920238
850283,57.84646825
850284,58.20459163
850285,40.11385714
850286,39.53550794
850287,37.15105952
850288,55.86529365
850289,50.8372619
850290,56.8234881
850291,63.84530952
850292,70.20789286
850293,49.96241089
850294,53.18622908
850295,59.51216667
850296,68.02107143
850297,67.55353571
850298,46.56033333
850299,67.74675
850300,55.42081746
850301,70.91604762
850302,37.56285714
850303,44.47571429
850304,69.05191883
850305,67.14082143
850306,54.95708405
850307,70.39987554
850308,71.78769048
850309,36.2044881
850310,20.69059921
850311,24.68320238
850312,38.30519048
850313,34
850314,48.26387049
850315,50.57054113
850316,65.06058333
850317,59.11675397
850318,33.95452381
850319,32.88142857
850320,61.10565476
850321,40.21471429
850322,57.42246825
850323,72.62678571
850324,46.71514286
850325,58.49442857
850326,28.22076587
850327,71.59980159
850328,27.35625
850329,57.06145635
850330,45.1115754
850331,37.75840476
850332,43.35679365
850333,21.50461111
850334,71.55534127
850335,61.8402619
850336,50.75889683
850337,50.9485873
850338,55.51862698
850339,54.69369048
850340,38.80467857
850341,23.60546429
850342,37.07394444
850343,36.81862088
850344,62.33806746
850345,28.26891667
850346,32.24943254
850347,55.14823737
850348,70.03380952
850349,57.83593651
850350,40.24517857
850351,39.18838095
850352,38.0973373
850353,54.80446789
850354,52.26765079
850355,50.95244733
850356,60.34528943
850357,69.99407468
850358,45.22792857
850359,53.53794444
850360,66.40856349
850361,69.53080952
850362,69.80987302
850363,48.21485281
850364,69.07676984
850365,52.04137698
850366,69.9327381
850367,39.13228571
850368,45.01270635
850369,66.8039881
850370,67.06662987
850371,53.66844444
850372,69.32873352
850373,67.6235
850374,36.63653102
850375,21.89946032
850376,26.43070635
850377,40.1121627
850378,34
850379,47.95886508
850380,57.86710317
850381,58.59115873
850382,57.38467136
850383,33.79336797
850384,46.19634921
850385,57.98246429
850386,41.92888889
850387,54.96264286
850388,71.02442063
850389,55.22304762
850390,55.62436905
850391,30.61325577
850392,73.07371429
850393,18.86733983
850394,47.74286508
850395,39.68420238
850396,38.39927381
850397,44.08665873
850398,27.50247619
850399,71.74638492
850400,60.66563889
850401,38.62954762
850402,50.3742619
